,Text,Label
144,"Musuh Jokowi akan TETAP serang Jokowi siapapun cawapresnya, dan akan TETAP dukung siapapun lawan Jokowi. Kalo gak mau diserang mereka, jangan calonkan Jokowi. Jika masih ingin jadikan Jokowi Presiden, dukung dan pilih dia..!! As simple as that.
#Jokowi2Periode
#2019TetapJokowi",Positif
145,"melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
146,"@MardaniAliSera @aniesbaswedan Jadikan wakil gubernur.. cocok pak
#2019GantiPresiden",Negatif
147,"Jokowi merupakan amanah rakyat dan amanah umat. Raja Salman mengundang Jokowi memasuki Ka'bah karena beliau pemimpin yang diakui dunia. 

#2019TetapJokowi #JokowiKyaiMaruf #01IndonesiaMaju https://t.co/zVsSL9NKoJ",Positif
148,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 

#2019jokowilanjut
#2019TetapJokowi 
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
149,"Melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
150,"Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka 

#2019TetapJokowi 
#2019TetapJokowi",Positif
151,"Kalau benar terbukti ttg mahar 500M ini. Pasangan ""Duo Kardus"" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 
#2019TetapJokowi
#2019JokowiMarufAmin",Positif
152,@Opiqnukasep @fik_1976 @NikenSabila_ @aagym @jokowi #2019GantiPresiden insya allah,Negatif
153,"SANDIWARA Pemilu hanya akan perkuat JOKOWI... 

#02SenjataMakanTuan #JokowiMaruf #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #jokowijk #salamsatujempol #prabowo #debatpilpres2019 #prabowosandi https://t.co/uHU2we7oot",Positif
154,"Kalau mau mendukung kubu sebelah ya silahkan sj...itu hak anda. 

#2019TetapJokowi",Positif
155,"@PollingLagi Setuju 
#2019GantiPresiden",Negatif
156,#01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang,Positif
157,"Cek surat suara dengan 3D, Dilihat Diraba, Diterawang. ✌🏻#2019GantiPresiden #AdilMakmurBerdaulat #GerakamSubuhAkbarIndonesia",Negatif
158,"jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
159,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 

#2019jokowilanjut
#2019TetapJokowi 
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
160,@winar_koko #2019TetapJokowi 👆👆👆,Positif
161,"@AkunTofa Mas @AkunTofa  Karena sudah terlalu banyak tw dan ig ttg sundul hajar aswad, maka better kita tw kan betapa lebih kerennya PS dan SSU bila jadi Pres/WaPres kita. Salam 2jari. #2019GantiPresiden #17AprilTusukPrabowoSandi",Negatif
162,"Putihkan GBK untuk Indonesia lebih maju    @Acheharahap @JCIndonesia @MalikAffwan @Daeng_Alfiandi @bang_dho
#jokowidodo2peride #01pilihanku #2019tetapjokowi #jkw1kalilagi #BajuPutihPastiMenang #KonserPutihBersatu #BarengJokowi #PutihAdalahKita https://t.co/u573xP4qmS",Positif
163,Doa kita panjatkan kehadirat Allah SWT. Mari ramaikan #GerakanSubuhAkbarIndonesia semoga #2019GantiPresiden #2019PrabowoPresidenRI #2019PrabowoSandiMenang,Negatif
164,"@AnnaSuezann Ada yg takut ktahuan… 
Mereka ga takut sama Alloh… 
Hanya untuk urusan dunia… 
#02VsPKI 
#2019GantiPresiden",Negatif
165,@mohmahfudmd semoga Prabowo Sandi menang dan #2019GantiPresiden,Negatif
166,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
167,"@jokowi Alhamdulillah...Semoga Pakde Jokowi sekeluarga sehat selalu.Semangat terus Pakde Jokowi untuk memimpin negeri ini 2 Periode
#JokowiDILANjutkanLagi 
#CoblosPutihJokowi 
#Coblos01JokowiKHMaruf 
#2019jkwpresiden 
#2019TetapJokowi 
Aamiin Yaa Robbal Alaamiin.",Positif
168,"@diazam_ amin~
#2019GantiPresiden",Negatif
169,"Tidak perlu anak indigo untuk memprediksi siapa yg akan terpilih menjadi presiden selanjutnya

Insyaallah

#PrabowoSandiTakTerbendung 
#2019GantiPresiden",Negatif
170,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
171,"""Dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah. Kecewa boleh....TAPI MENGGADAIKAN NEGRI INI KE TANGAN DURJANA, ADALAH DOSA YG AKAN KITA TANGGUNG SEUMUR HIDUP DAN KETURUNAN KITA YG HARUS TERIMA AKIBATNYA. 

#Jokowi2Periode 
#2019TetapJokowi",Positif
172,"Presiden Jokowi Merakyat 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/rMXqBvUWZb",Positif
173,"Terus Gaspol. Insya Allah Berkah untuk negeri    @faizalagusR @nakedrocky @yeessiinats @veintastic @CaliVaxChoice
#jkwdodo2peride #pdiperjuanganm3nang #2019tetapjokowi #jkwmaruf2019 #BajuPutihPastiMenang #KonserPutihBersatu #BarengJokowi #01PastiMenang https://t.co/4nVqegpbKx",Positif
174,"@PollingLagi #2019PrabowoPresidenRI 
#2019GantiPresiden",Negatif
175,"Prabowo Sandi menang,  Indonesia Adil dan Makmur. 

#BismillahInsyaAllahPrabowo 
#JokowerFitnahKejiUAS 
#17April2019PeoplePower 
#BikinMalu 
#2019GantiPresiden 
#PrabowoSandiTakTerbendung",Negatif
176,"@terjauhi jelas lah pe

siap siap aja lu kalah👆✌️😎 #2019GantiPresiden",Negatif
177,"Buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian ""mengganggu"" pak Jokowi, Kami akan fight, ingat : ini Presiden Jokowi yg dicintai rakyatnya, CATAT!!! 
#2019PilihJokowi
#2019TetapJokowi",Positif
178,"Kalau benar terbukti ttg mahar 500M ini. Pasangan """"Duo Kardus"""" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 

#2019TetapJokowi 
#2019JokowiMarufAmin",Positif
179,"Tetap fokus Jokowi 2 Periode, that is the point 
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
180,"Islam Itu Menasehati Bukan Memaki 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/LBYq2hCTwy",Positif
181,@KingPurwa Titip naikin tagar bang #dagingulamaberacun #besokikutUAS Cq #GerakanSubuhAkbarIndonesia #BesokTusukPrabowoSandi #TPSTusukPrabowoSandi #UASdifitnahKejiDanBrutal #UASdifitnahKejiBalasDiTPS #UASPilihPrabowo #UASBersamaPrabowoSandi #saveUAS #belaulama #SaveUlama #2019GantiPresiden https://t.co/ui6yy7vs41,Negatif
182,"BUKTIKANLAH Bahwa Kemerdekaan Bukan Hanya Sebuah Sandiwara'   
Bersaksilah Bahwa Kemerdekaan Telah Jadi Milik Kita 
https://t.co/WeRiQTGLir""/# Santri, Muslim, Mahasiswa 
Pastikan Memilih/Mendukung Capres ▶ PRABOWO - SANDI 02 ✌ #2019GANTIPRESIDEN",Negatif
183,@dr_tompi #01TheChampion  #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang https://t.co/LJTHYNfynB,Positif
184,"@DelapanSiji berbaris rapi dalam sejarah bangsa Indonesia :)

#2019GantiPresiden",Negatif
185,"https://t.co/grI6YFLU8R

#2019GantiPresiden",Negatif
186,#2019GantiPresiden https://t.co/yrY8mNxLKo,Negatif
187,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #PilpresDamai #hoax #OTT https://t.co/IqbZqOZzap,Positif
188,"@KPU_ID  buat malu saja kalian!
PECAT itu mahkluk davin kirana!
#2019GantiPresiden 
#2019PrabowoSandiMenang",Negatif
189,"#2019PrabowoSandi 
#2019GantiPresiden https://t.co/vaw2aASjkv",Negatif
190,"@KwikKianGie_ @mohmahfudmd @prabowo Dulu ada partai punya slogan ""Maju Tak Gentar Membela yang *****"" #BismillahInsyaAllahPrabowo #2019GantiPresiden",Negatif
191,"@pribumi_art @pujiroyan Mulai malam ini begadangnya? Ada serbuan amplop dan sembako gak mas di lingkunganmu?
#2019GantiPresiden",Negatif
192,"memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
193,"Kata guru kalau ga ikut UAS ga naik kelas apalagi lulus ☺

#2019GantiPresiden",Negatif
194,"Tidak Ada Lagi Ancaman PKI 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/lYOjs6mNRT",Positif
195,"@rillamaria_ Kalah untuk menang, Kebenaran itu memang akan tampak pasa Waktunya. Buah dari kesabaran dan keikhlasan beliau. Mg Allah ridho dan mentakdirkan #2019GantiPresiden",Negatif
196,"#2019TetapJokowi 
#jokowidodo",Positif
197,"@PollingLagi Insya Allah 
#2019GantiPresiden",Negatif
198,Kalau mau mendukung kubu sebelah ya silahkan sj...itu hak anda. #2019TetapJokowi,Positif
199,"memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
200,"Rela datang dan nunggu di KJRI Osaka buat nyoblos sampai berjam2 dan hampir encok, eh taunya surat suaranya nggak cukup. And actually I’m not GolPut. #2019TetapJokowi",Positif
201,"Bismillahi Allahhuakbar!
#2019GantiPresiden 
#2019PrabowoSandiMenang",Negatif
202,"Blok Mahakam Kembali Dikelola Indonesia Di Era Jokowi 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/Umw3QMOySX",Positif
203,"Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka 

#2019TetapJokowi 
#2019TetapJokowi",Positif
204,"Cukup DKI yg jadi korban kalian... Indonesia jangan sampe... Salam damai 

#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMaruf 
#2019TetapJokowi 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMaruf",Positif
205,"@msaid_didu @Adra_perantau Folback dong pak akal sehat..  
#GerakanSubuhAkbarIndonesia 
#2019GantiPresiden",Negatif
206,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
207,"Sya tau kita telah melihat dgn gamblang ketidakadilan, cemooh, fitnah, disepelekan tp kita ttp kuat tanpa ada rasa benci. 
Smga apa yg kita inginkan bsa tercapai, kita hanya ingin perubahan yg dtng dri dlm hati. Sekali lagi terimakasih pejuang 02.
#2019GantiPresiden",Negatif
208,@PollingLagi #2019GantiPresiden,Negatif
209,"Mungkin kalau masuk WC aja gak di jepret?
Masuk got jepret
Masuk masjid jepret
Solat jepret
Masuk ka'bah jepret
Mau jadi model apa jadi presiden?
#2019gantipresiden",Negatif
210,"Bbm murah,listrik murah, sembako murah
Trus bilang juga hutang negara lunas 😂😂 situ warass?.. Yg ada Negara bakalan tekorr.
Omong kosong #2019tetapjokowi https://t.co/SrG384lhhm",Positif
211,"Kalo nyoblos jangan gini ya
#2019TetapJokowi 
#2019GantiPresiden 
#2019GantiRakyat https://t.co/mmC5iQEi8K",Negatif
212,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 

#2019jokowilanjut
#2019TetapJokowi 
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
213,"Capres pesimis, Rakyat bisa menangis !!!!
#CapresPesimis #BarengJokowi #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #jokowijk #salamsatujempol #prabowo #debatpilpres2019 #prabowosandi2019 #kubuhoax https://t.co/AGsaILfEzm",Positif
214,"Jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
215,#2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019… https://t.co/M06ggMxsXY,Positif
216,"Semoga 03 menang 
@jokowi @prabowo #2019GantiPresiden 
#pilihn03",Negatif
217,"Mungkin pakde mao menyerap kekuatan hajar aswad biar bisa berubah menjadk super saiyan blue

#2019GantiPresiden",Negatif
218,"Musuh Jokowi akan TETAP serang Jokowi siapapun cawapresnya, dan akan TETAP dukung siapapun lawan Jokowi. Kalo gak mau diserang mereka, jangan calonkan Jokowi. Jika masih ingin jadikan Jokowi Presiden, dukung dan pilih dia..!! As simple as that. 

#Jokowi2Periode 
#2019TetapJokowi",Positif
219,"@MardaniAliSera Cong, SBY &amp; Soeharto dl jg pernah kok. Lo ga nyinyir?! Jgn cm bs ngondek tp ga berprestasi apa2. #01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang",Positif
220,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
221,"Makin banyak no hp yg dibajak. Yg dibajak mereka yg ingi #2019GantiPresiden
Lalu digunakan utk buat fitnah mereka yg ingin #JokowiGoodBye

Jadi kesimpulannya siapa yang melakukan clear kan?

#JanganPilihPemimpinCulas",Negatif
222,"Lebaran Akal Sehat
#BismillahInsyaAllahPrabowo 
Mulai
#GerakanSubuhAkbarIndonesia 
Ke
#TpsTusukPrabowoSandi 
Rabu, 17 April
#2019GantiPresiden 
alam takambang jadi guru
@prabowo 
@sandiuno 

Cc.
@aagym 
@RamliRizal 
@rockygerung",Negatif
223,@HacktivisMca Abis presidennya mobile legend..  #2019GantiPresiden,Negatif
224,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #pilpres2019 #pilpres #hoax https://t.co/ZbSdZ1R6n1,Positif
225,"Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 
#Jokowi2Periode
#2019TetapJokowi",Positif
226,"Cebong gilaaakkk

#GerakanSubuhAkbarIndonesia 
#BismillahInsyaAllahPrabowo #2019GantiPresiden",Negatif
227,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #PilpresDamai #hoax #OTT https://t.co/DQU2ehEifP,Negatif
228,@imambs185 #2019GantiPresiden,Negatif
229,@LaweNkri #2019GantiPresiden !,Negatif
230,@otorbustotag @indrasmtp @maoloodee @RachlanNashidik Ah...setuju...#2019TetapJokowi,Positif
231,"Buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian ""mengganggu"" pak Jokowi, Kami akan fight, ingat : ini Presiden Jokowi yg dicintai rakyatnya, CATAT!!! 
#2019PilihJokowi
#2019TetapJokowi",Positif
232,"Seeeeettttt!!!!!!!!!
#KitaBersaudara 
#UASdifitnahKejiDanBrutal
#UASdifitnahKejiBalasDiTPS
#SBYDisalahinPrabowo
#2019TetapJokowi
Seeeeettttt???
Hari Tenang Bro!!!
Waktunya
#IstikharahPilihPresiden
#Pemilu2019
#PemiluDamai https://t.co/5NAGId5Txw",Positif
233,"Kalau benar terbukti ttg mahar 500M ini. Pasangan """"Duo Kardus"""" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 

#2019TetapJokowi 
#2019JokowiMarufAmin",Positif
234,"@AkihitoKanbara_ Aliran apa yg membolehkan sholat dgn posisi seperti ini , cebong gak komentar ...
#2019GantiPresiden 
#UASdifitnahKejiBalasDiTPS",Negatif
235,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS #PAS… https://t.co/mcAq4ysu1Q,Negatif
236,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #PilpresDamai #hoax #OTT https://t.co/JeJx7TR2cq,Negatif
237,@MardaniAliSera #01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang https://t.co/QYDABSlx4v,Positif
238,"Pak Jokowi atas izin Raja Salman sang Khadim al-Haramain asy-Syarifain (Penjaga Dua Kota Suci), memasuki Ka’bah setelah menjalankan ibadah umroh 🕋😇🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/dvQSA8Ga2L",Positif
239,Kalau mau mendukung kubu sebelah ya silahkan sj...itu hak anda. #2019TetapJokowi,Positif
240,#01TheChampion  #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang,Positif
241,"⬛UNTUK MEMBANGUN NEGARA YANG DEMOKRATIS'
Maka Ekonomi Yang Merdeka Harus Dibangun,
Santri/Muslim/Ummat Islam
Siap Memilih/Mendukung Pemimpin Yang Bisa Membuat Rakyat ""Mandiri"" 
⬛Pemilu/Pilpres Serentak 17 April 2019""
COBLOS' PRABOWO - SANDI PADI No 02' ✌ 
#2019GANTIPRESIDEN",Negatif
242,"Tagar #2019GantiPresiden semoga segera terwujud.., Aamiin YRA..",Negatif
243,"@wr200465 @ikwanashari #BesokTusukPrabowoSandi 
#2019GantiPresiden",Negatif
244,"@PollingLagi Ya iya lah...
#2019GantiPresiden",Negatif
245,"Jangan lupa Putihkan Subuh, besok Rabu 17 April 2019 ya sahabat.

Semoga Allah berikan Rahmat dan berkah-Nya untuk kita dan Indonesia. Aamiin Ya Robb. 
#TPS
#subuh_berjamaah
#17_april_2019
#Indonesia_damai
#2019GantiPresiden
#saveUAS
#uninstallJokowi https://t.co/lx7fhhE4ep",Negatif
246,"good morning
#2019GantiPresiden 
#Elections2019 https://t.co/KooG4au7hs",Negatif
247,"Tdk nyambung tohh,haha..
Dan kabar gembira buat  anak muda gamer karna bpak jokowi jga mulai memperhatikan pengembangan game di tanah RI.
#indonesiamaju
#indonesiasejatra
#2019tetapjokowi
#salam2priode https://t.co/VoCIAFCWTP",Positif
248,@Anggraini_4yu 😉 terimah kasih ayu 🙏#2019GantiPresiden insya Allah terwujud👏 cc @Ayu_Anggraini02 ☺,Negatif
249,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #pilpres2019 #pilpres #hoax https://t.co/7SwC4XmFlQ,Positif
250,"Tugas kita hanya berjuang, hasil Alloh SWT yg menentukan....

#2019GantiPresiden",Negatif
251,"""Dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah. Kecewa boleh....TAPI MENGGADAIKAN NEGRI INI KE TANGAN DURJANA, ADALAH DOSA YG AKAN KITA TANGGUNG SEUMUR HIDUP DAN KETURUNAN KITA YG HARUS TERIMA AKIBATNYA. 

#Jokowi2Periode 
#2019TetapJokowi",Positif
252,"gembok pager rumah gw ilang diambil orang, ini pasti taktik pemilu biar gw begadang jagain rumah karena gabisa dikunci pager ya, terus pas nyoblos gw ngantuk terus mudah kena hipnotis buat milih yg lain #soktauituasik #suudzon #gwpendosa #musikharam #2019GantiPresiden",Negatif
253,"Hhhhh ternyata yg jadi elit politik dinegari kita adalah mereka....

#02CapresSuperElite #01JokowiAmin #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #prabowo #debatpilpres2019 #prabowosandi #sandi #amin https://t.co/bkFPMVcu7x",Positif
254,"#GerakanSubuhAkbarIndonesia Ternyata selama ini gua salah. temen-temen yang gua kira selama ini pilih jokowi ternyata udh pada berani secara terang""an menyatakan kalo mereka mendukung #2019GantiPresiden",Negatif
255,"#BissmillahinsyaAllahPrabowo
#2019GantiPresiden 
#TusukPrabowoSandi",Negatif
256,"Pakar Geologi ITS Amin Widodo mengatakan belum pernah mendengar laporan yang disebut oleh Prabowo

#CapresPesimis #BarengJokowi #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #prabowo #debatpilpres2019 #prabowosandi2019 https://t.co/gDikVmDxOk",Positif
257,"Biar koruptor dibabat habis
#2019GantiPresiden https://t.co/zl4ZuffdvR",Negatif
258,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #PilpresDamai #hoax #OTT https://t.co/d3xDH97nJt,Negatif
259,"Kalau mau mendukung kubu sebelah ya silahkan sj...itu hak anda. 
#2019TetapJokowi",Positif
260,#OtwNyoblos #SubuhAkbarIndonesia  #IndonesiaMenang #2019GantiPresiden #Indonesia https://t.co/xZuOEBcb6o,Negatif
261,Apakah besok drama pilpres akan berakhir atau mungkin malah jadi awal untuk sebuah drama yang lebih besar!? #Pilpres2019 #Jokowi2Periode #2019GantiPresiden,Negatif
262,"@w_runturambi @Dahnilanzar Innalillahi Yaa Allah malu hamba ya Allah 
#2019GantiPresiden",Negatif
263,"@do_ra_dong Exit pol yg ini versi siapa min ?!

#2019GantiPresiden https://t.co/rdifpFvicO",Negatif
264,"Bismillah
#2019gantipresiden",Negatif
265,"buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian ""mengganggu"" pak Jokowi, Kami akan fight, ingat : ini Presiden Jokowi yg dicintai rakyatnya, CATAT!!! 

#2019PilihJokowi 
#2019TetapJokowi",Positif
266,"Memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya.
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
267,"@jokowi Alhamdulillah...Semoga Pakde Jokowi sehat selalu &amp; semangat terus dalam memimpin negeri ini 2 Periode
#JokowiDILANjutkanLagi 
#CoblosPutihJokowi 
#Coblos01JokowiKHMaruf 
#2019TetapJokowi 
#2019PilihJokowi 
Aamiin Yaa Robbal Alaamiin.",Positif
